416,913,-1
416,4442,1
416,2079,-1
416,3063,1
416,4282,-1
416,2093,-1
84,8685,1
84,10427,1
84,3879,1
84,1765,-1
84,9705,1
84,3739,1
84,1141,1
84,290,-1
84,1382,1
84,3744,1
84,1896,1
84,9851,1
84,3,1
84,884,-1
84,3063,-1
84,5424,1
84,2346,1
100,96,-1
100,2566,-1
100,3063,1
100,3412,-1
100,2570,-1
373,8902,1
373,4614,-1
373,1966,1
373,4202,-1
373,3858,-1
373,349,-1
373,5677,-1
373,2775,1
373,840,1
373,2930,-1
373,564,-1
373,3699,-1
373,10914,-1
373,8128,1
373,6444,1
373,9133,-1
373,1523,1
373,9673,-1
373,9120,1
373,3540,-1
373,7346,1
373,4133,1
373,1223,1
373,10014,1
373,3538,1
373,4576,1
373,1726,1
373,6577,-1
373,4184,1
373,10482,1
373,8036,1
373,4912,1
373,5410,1
373,4651,1
373,4081,-1
373,4355,1
373,4304,-1
373,2064,-1
373,2146,1
373,3313,1
373,2494,-1
373,6748,1
373,7085,1
373,7417,1
373,3735,1
373,2646,1
373,2669,-1
373,10408,-1
373,7567,-1
373,6370,-1
373,6455,-1
373,2650,1
373,6377,1
373,1994,1
373,362,-1
373,5238,-1
373,10054,-1
373,343,-1
373,940,1
373,1389,-1
373,5522,-1
373,6893,-1
373,4531,1
373,2602,-1
373,10734,-1
373,2657,-1
373,1982,1
373,4301,-1
373,244,-1
373,7870,-1
373,6378,1
373,5971,1
373,8907,1
373,2442,1
373,7491,-1
373,2621,1
373,10771,1
373,677,-1
373,3068,1
373,8292,1
373,1919,1
373,10781,1
373,7028,1
373,2652,-1
373,5906,-1
373,417,1
373,5049,1
373,10050,-1
373,4595,1
373,428,-1
373,5291,-1
373,10772,1
373,3978,1
373,6922,1
373,1303,-1
373,817,-1
373,8066,-1
373,7193,-1
373,7186,1
373,6199,1
373,1446,-1
373,336,1
373,3323,1
373,8324,1
373,694,1
373,340,1
373,6195,-1
373,811,-1
373,3614,1
373,4023,-1
373,10394,-1
373,7840,-1
373,9839,1
373,2864,-1
373,6503,-1
373,7061,1
373,4994,1
373,3005,-1
373,695,-1
373,6394,1
373,2452,1
373,3357,-1
373,3796,1
373,2619,1
373,1990,1
373,6830,-1
373,1772,1
373,3746,1
373,1621,1
373,4458,1
373,5771,-1
373,668,-1
373,88,-1
373,7581,1
373,9338,-1
373,5474,1
373,1592,1
373,4548,1
373,5803,1
373,9691,1
373,5861,1
373,1075,-1
373,771,1
373,1485,1
373,4529,1
373,5810,1
373,373,-1
373,4564,1
373,2618,1
373,5706,-1
373,4706,1
373,8282,1
373,5146,-1
373,7632,1
373,10626,1
373,429,-1
373,4723,1
373,3433,-1
373,297,1
373,1999,1
373,3593,1
373,1484,1
373,4661,1
373,2166,1
373,2496,-1
373,6559,-1
373,4580,-1
373,5405,1
373,4359,1
373,2661,1
373,7555,-1
373,9356,1
373,8207,1
373,2153,-1
373,7626,1
373,5141,1
373,967,1
373,1903,1
373,4031,1
373,5673,-1
373,2559,1
373,2165,-1
373,4515,-1
373,3122,-1
373,6307,1
373,1892,-1
373,2368,-1
373,1289,-1
373,344,-1
373,4442,-1
373,7138,-1
373,673,-1
373,2378,-1
373,883,1
373,2767,1
373,10628,-1
373,2280,-1
373,565,-1
373,10169,1
373,6115,-1
373,2622,1
373,10838,-1
373,3592,1
373,640,-1
373,8192,1
373,5457,-1
373,6356,1
373,4601,1
373,4532,1
373,2617,1
373,4552,1
373,6446,1
373,8254,-1
373,5302,-1
373,8743,1
373,2013,1
373,5778,1
373,419,-1
373,8848,1
373,5533,-1
373,10449,1
373,10779,-1
373,10431,1
373,8943,1
373,6569,-1
373,7942,-1
373,2501,1
373,718,1
373,4216,-1
373,10631,1
373,3725,1
373,334,1
373,10487,-1
373,9431,1
373,4886,1
373,8077,1
373,768,1
373,7126,-1
115,3277,-1
115,9431,1
115,1009,-1
115,1004,1
115,4214,-1
115,3698,1
115,1973,-1
115,3080,1
115,1006,-1
115,843,-1
115,998,1
115,4063,-1
273,2621,-1
273,2939,1
273,9438,1
273,2152,-1
273,1711,-1
273,2098,1
273,1822,1
273,6431,1
273,2619,-1
273,2616,-1
273,3800,1
273,2622,-1
273,1196,1
273,5544,1
273,7867,1
273,2814,1
338,1901,1
338,3118,-1
338,4831,-1
338,3448,1
338,408,-1
338,3146,1
